"station_id","hour_of_day","departures","arrivals","net_bikes","ebike_available"
"4519.02",20,0,2,2,1
"4519.04",6,0,1,1,1
"4519.04",10,0,1,1,1
"4519.04",23,0,2,2,1
"4522.07",8,0,2,2,1
"4522.07",14,0,1,1,1
"4526.01",1,0,1,1,1
"4526.01",7,0,2,2,1
"4526.01",19,0,3,3,1
"4526.01",21,0,1,1,1
"4528.01",0,0,1,1,1
"4528.01",1,0,2,2,1
"4534.06",18,0,1,1,1
"4543.07",0,0,2,2,1
"4543.07",2,0,2,2,1
"4543.07",19,0,3,3,1
"4543.07",20,0,2,2,1
"4546.04",5,0,2,2,1
"4546.05",0,0,1,1,1
"4546.05",2,0,1,1,1
"4546.05",5,0,1,1,1
"4546.05",23,0,1,1,1
"4550.05",16,0,1,1,1
"4550.05",18,0,1,1,1
"4550.05",20,0,2,2,1
"4553.04",0,0,1,1,1
"4553.04",3,0,1,1,1
"4553.04",4,0,1,1,1
"4553.04",21,0,2,2,1
"4556.08",4,0,1,1,1
"4556.08",7,0,1,1,1
"4556.08",11,0,2,2,1
"4556.08",16,0,3,3,1
"4560.01",1,0,1,1,1
"4560.01",2,0,1,1,1
"4560.01",17,0,2,2,1
"4560.01",18,0,2,2,1
"4560.01",21,0,2,2,1
"4560.01",22,0,1,1,1
"4560.01",23,0,3,3,1
"4565.07",0,0,1,1,1
"4565.07",7,0,3,3,1
"4568.01",1,0,1,1,1
"4568.01",11,0,2,2,1
"4568.01",15,0,1,1,1
"4568.01",18,0,1,1,1
"4568.01",22,0,2,2,1
"4568.01",23,0,1,1,1
"4576.11",7,0,3,3,1
"4576.11",18,0,1,1,1
"4576.11",22,0,1,1,1
"4576.11",23,0,1,1,1
"4582.08",8,0,1,1,1
"4582.08",16,0,1,1,1
"4582.08",19,0,1,1,1
"4582.08",20,0,1,1,1
"4582.08",23,0,2,2,1
"4587.02",8,0,2,2,1
"4587.02",14,0,2,2,1
"4587.02",20,0,1,1,1
"4587.02",23,0,1,1,1
"4590.01",11,0,1,1,1
"4591.04",0,0,1,1,1
"4591.04",10,0,2,2,1
"4591.04",11,0,1,1,1
"4591.04",13,0,1,1,1
"4591.04",17,0,1,1,1
"4591.04",18,0,1,1,1
"4591.04",19,0,1,1,1
"4591.04",20,0,1,1,1
"4591.04",23,0,1,1,1
"4596.05",6,0,1,1,1
"4596.05",7,0,2,2,1
"4596.05",20,0,1,1,1
"4596.09",0,0,1,1,1
"4596.09",3,0,1,1,1
"4600.09",0,0,1,1,1
"4600.09",1,0,1,1,1
"4600.09",4,0,2,2,1
"4600.09",16,0,3,3,1
"4600.09",20,0,1,1,1
"4600.09",21,0,2,2,1
"4600.09",22,0,1,1,1
"4600.09",23,0,4,4,1
"4605.04",1,0,2,2,1
"4605.04",21,0,2,2,1
"4608.01",0,0,3,3,1
"4608.01",2,0,2,2,1
"4608.01",4,0,1,1,1
"4608.01",8,0,1,1,1
"4608.01",15,0,1,1,1
"4608.01",20,0,1,1,1
"4608.01",21,0,1,1,1
"4608.01",23,0,1,1,1
"4611.03",1,0,1,1,1
"4611.03",23,0,3,3,1
"4614.04",0,0,1,1,1
"4614.04",11,0,3,3,1
"4615.01",1,0,1,1,1
"4615.01",16,0,1,1,1
"4615.01",20,0,1,1,1
"4615.01",23,0,1,1,1
"4617.01",0,0,1,1,1
"4617.01",1,0,1,1,1
"4617.01",3,0,2,2,1
"4617.01",4,0,1,1,1
"4617.01",16,0,2,2,1
"4617.01",22,0,2,2,1
"4617.01",23,0,3,3,1
"4620.02",0,0,2,2,1
"4620.02",1,0,2,2,1
"4620.02",2,0,2,2,1
"4620.02",4,0,1,1,1
"4620.02",21,0,5,5,1
"4623.02",0,0,1,1,1
"4623.02",2,0,1,1,1
"4623.02",12,0,1,1,1
"4623.02",18,0,2,2,1
"4623.02",19,0,1,1,1
"4623.02",20,0,1,1,1
"4628.05",4,0,1,1,1
"4628.05",22,0,1,1,1
"4628.07",8,0,1,1,1
"4628.07",22,0,2,2,1
"4632.1",7,0,1,1,1
"4632.1",21,0,1,1,1
"4632.10",0,0,1,1,1
"4632.10",7,0,2,2,1
"4632.10",9,0,1,1,1
"4632.10",12,0,1,1,1
"4632.10",15,0,1,1,1
"4632.10",16,0,1,1,1
"4632.10",17,0,2,2,1
"4632.10",18,0,2,2,1
"4632.10",20,0,1,1,1
"4632.10",23,0,3,3,1
"4634.02",1,0,1,1,1
"4634.02",17,0,2,2,1
"4637.06",0,0,1,1,1
"4637.06",1,0,1,1,1
"4637.07",6,0,1,1,1
"4637.07",7,0,1,1,1
"4637.07",9,0,2,2,1
"4637.07",22,0,2,2,1
"4640.01",4,0,1,1,1
"4640.01",19,0,1,1,1
"4640.01",23,0,2,2,1
"4645.04",0,0,1,1,1
"4645.04",22,0,2,2,1
"4645.09",0,0,1,1,1
"4648.03",0,0,2,2,1
"4648.03",2,0,1,1,1
"4648.03",15,0,2,2,1
"4648.03",16,0,1,1,1
"4651.02",0,0,2,2,1
"4651.02",2,0,2,2,1
"4651.02",4,0,1,1,1
"4654.01",2,0,1,1,1
"4654.01",4,0,1,1,1
"4654.01",6,0,1,1,1
"4654.01",9,0,1,1,1
"4654.01",10,0,2,2,1
"4654.01",14,0,2,2,1
"4654.01",22,0,1,1,1
"4656.03",0,0,2,2,1
"4656.03",1,0,1,1,1
"4656.03",3,0,2,2,1
"4656.03",21,0,1,1,1
"4656.03",22,0,3,3,1
"4659.02",3,0,1,1,1
"4659.02",6,0,1,1,1
"4659.02",23,0,1,1,1
"4663.02",1,0,1,1,1
"4663.02",10,0,2,2,1
"4663.02",15,0,1,1,1
"4663.02",20,0,1,1,1
"4663.02",23,0,1,1,1
"4663.06",0,0,3,3,1
"4663.06",1,0,1,1,1
"4663.06",17,0,1,1,1
"4663.06",18,0,3,3,1
"4665.02",0,0,1,1,1
"4665.02",2,0,1,1,1
"4668.08",0,0,1,1,1
"4668.08",13,0,4,4,1
"4672.01",0,0,1,1,1
"4672.01",2,0,1,1,1
"4672.01",19,0,1,1,1
"4672.01",20,0,1,1,1
"4672.01",21,0,1,1,1
"4677.01",5,0,1,1,1
"4677.01",11,0,3,3,1
"4677.01",20,0,4,4,1
"4677.01",23,0,2,2,1
"4677.06",7,0,2,2,1
"4677.06",21,0,1,1,1
"4677.06",22,0,5,5,1
"4680.05",0,0,1,1,1
"4680.05",8,0,2,2,1
"4680.05",9,0,2,2,1
"4680.05",21,0,1,1,1
"4683.02",2,0,1,1,1
"4683.02",21,0,1,1,1
"4687.03",8,0,2,2,1
"4687.03",15,0,1,1,1
"4689.03",15,0,1,1,1
"4689.03",21,0,6,6,1
"4689.08",0,0,1,1,1
"4689.08",9,0,2,2,1
"4692.01",7,0,1,1,1
"4692.01",16,0,2,2,1
"4692.01",22,0,1,1,1
"4695.04",0,0,1,1,1
"4695.04",7,0,1,1,1
"4695.04",14,0,2,2,1
"4695.04",17,0,2,2,1
"4697.01",3,0,1,1,1
"4697.01",6,0,1,1,1
"4697.01",17,0,1,1,1
"4697.01",18,0,1,1,1
"4700.06",13,0,2,2,1
"4700.06",19,0,1,1,1
"4700.06",22,0,1,1,1
"4700.06",23,0,1,1,1
"4707.03",3,0,1,1,1
"4707.03",21,0,2,2,1
"4707.03",22,0,3,3,1
"4707.04",11,0,1,1,1
"4707.04",19,0,1,1,1
"4710.06",7,0,1,1,1
"4710.06",8,0,3,3,1
"4710.06",20,0,1,1,1
"4710.06",22,0,1,1,1
"4713.01",5,0,1,1,1
"4713.01",15,0,2,2,1
"4713.01",16,0,1,1,1
"4713.01",21,0,1,1,1
"4715.01",1,0,1,1,1
"4715.01",3,0,2,2,1
"4715.01",5,0,2,2,1
"4715.01",6,0,1,1,1
"4715.01",7,0,1,1,1
"4715.01",22,0,3,3,1
"4718.08",0,0,2,2,1
"4718.08",14,0,2,2,1
"4718.08",19,0,2,2,1
"4718.08",22,0,1,1,1
"4719.04",11,0,1,1,1
"4719.04",13,0,1,1,1
"4719.04",16,0,1,1,1
"4719.04",17,0,1,1,1
"4719.04",22,0,1,1,1
"4719.04",23,0,3,3,1
"4721.01",2,0,1,1,1
"4721.01",10,0,1,1,1
"4721.01",13,0,1,1,1
"4721.01",14,0,2,2,1
"4721.01",17,0,1,1,1
"4721.01",19,0,1,1,1
"4721.01",20,0,1,1,1
"4721.01",21,0,2,2,1
"4724.03",0,0,1,1,1
"4724.03",1,0,1,1,1
"4724.03",21,0,2,2,1
"4727.06",8,0,1,1,1
"4727.06",9,0,1,1,1
"4729.01",10,0,3,3,1
"4729.01",11,0,4,4,1
"4729.01",20,0,3,3,1
"4732.04",0,0,1,1,1
"4732.04",13,0,3,3,1
"4732.04",23,0,2,2,1
"4732.08",17,0,1,1,1
"4732.08",22,0,1,1,1
"4735.03",5,0,1,1,1
"4735.03",13,0,1,1,1
"4735.03",15,0,1,1,1
"4735.03",22,0,2,2,1
"4735.03",23,0,1,1,1
"4735.16",1,0,1,1,1
"4735.16",13,0,1,1,1
"4735.16",17,0,1,1,1
"4743.04",1,0,1,1,1
"4743.04",5,0,1,1,1
"4743.04",10,0,1,1,1
"4743.04",20,0,1,1,1
"4748.07",21,0,3,3,1
"4751.01",0,0,3,3,1
"4751.01",10,0,2,2,1
"4751.01",13,0,1,1,1
"4751.01",18,0,1,1,1
"4751.01",23,0,2,2,1
"4756.04",2,0,1,1,1
"4756.04",6,0,1,1,1
"4756.04",7,0,1,1,1
"4756.04",8,0,1,1,1
"4757.06",0,0,1,1,1
"4759.02",3,0,2,2,1
"4759.02",11,0,1,1,1
"4762.04",6,0,2,2,1
"4762.04",21,0,1,1,1
"4762.05",0,0,1,1,1
"4762.05",19,0,8,8,1
"4765.07",5,0,1,1,1
"4765.07",11,0,1,1,1
"4765.07",14,0,1,1,1
"4765.07",19,0,2,2,1
"4768.02",7,0,2,2,1
"4768.02",8,0,4,4,1
"4768.02",15,0,2,2,1
"4768.02",17,0,3,3,1
"4771.07",11,0,1,1,1
"4775.01",0,0,2,2,1
"4775.01",7,0,1,1,1
"4775.01",8,0,1,1,1
"4775.01",12,0,1,1,1
"4775.01",13,0,2,2,1
"4775.01",16,0,1,1,1
"4775.01",18,0,1,1,1
"4781.03",23,0,1,1,1
"4781.05",8,0,1,1,1
"4781.05",10,0,1,1,1
"4781.05",11,0,3,3,1
"4781.05",21,0,1,1,1
"4781.05",22,0,2,2,1
"4781.05",23,0,1,1,1
"4784.02",5,0,2,2,1
"4784.02",6,0,1,1,1
"4784.02",9,0,1,1,1
"4784.02",12,0,1,1,1
"4784.02",21,0,1,1,1
"4784.02",22,0,1,1,1
"4784.02",23,0,1,1,1
"4789.03",1,0,4,4,1
"4789.03",2,0,3,3,1
"4792.03",0,0,3,3,1
"4792.03",1,0,3,3,1
"4792.03",2,0,1,1,1
"4792.03",6,0,1,1,1
"4792.03",13,0,3,3,1
"4792.03",20,0,3,3,1
"4792.03",21,0,2,2,1
"4798.02",0,0,2,2,1
"4798.02",10,0,1,1,1
"4798.02",16,0,1,1,1
"4798.02",17,0,1,1,1
"4798.10",8,0,1,1,1
"4801.04",1,0,1,1,1
"4801.04",4,0,1,1,1
"4801.04",13,0,1,1,1
"4801.04",16,0,1,1,1
"4801.04",23,0,1,1,1
"4804.02",6,0,3,3,1
"4804.02",7,0,4,4,1
"4804.02",9,0,12,12,1
"4804.02",20,0,1,1,1
"4807.02",1,0,1,1,1
"4807.02",3,0,1,1,1
"4807.02",6,0,1,1,1
"4807.02",10,0,1,1,1
"4807.02",11,0,1,1,1
"4807.02",16,0,2,2,1
"4807.02",17,0,1,1,1
"4812.02",0,0,1,1,1
"4812.02",6,0,1,1,1
"4812.02",13,0,2,2,1
"4812.02",21,0,1,1,1
"4812.04",3,0,1,1,1
"4812.04",6,0,1,1,1
"4812.04",7,0,1,1,1
"4812.04",14,0,3,3,1
"4812.04",21,0,2,2,1
"4816.02",5,0,1,1,1
"4816.02",15,0,1,1,1
"4816.02",19,0,1,1,1
"4816.05",2,0,2,2,1
"4816.05",7,0,2,2,1
"4816.05",17,0,1,1,1
"4818.03",1,0,1,1,1
"4818.03",2,0,1,1,1
"4818.03",9,0,2,2,1
"4821.03",22,0,2,2,1
"4821.06",0,0,1,1,1
"4821.06",2,0,1,1,1
"4821.06",9,0,4,4,1
"4821.06",10,0,2,2,1
"4821.1",13,0,2,2,1
"4821.1",20,0,1,1,1
"4821.10",7,0,2,2,1
"4821.10",9,0,3,3,1
"4821.10",13,0,3,3,1
"4821.10",14,0,1,1,1
"4821.10",20,0,1,1,1
"4821.10",21,0,1,1,1
"4821.10",23,0,1,1,1
"4824.03",0,0,1,1,1
"4824.03",2,0,1,1,1
"4824.03",4,0,1,1,1
"4824.03",6,0,1,1,1
"4824.03",13,0,2,2,1
"4829.01",0,0,1,1,1
"4829.01",2,0,1,1,1
"4829.01",9,0,1,1,1
"4829.01",15,0,1,1,1
"4829.01",22,0,2,2,1
"4832.07",0,0,1,1,1
"4832.07",8,0,2,2,1
"4832.07",11,0,2,2,1
"4832.07",17,0,4,4,1
"4832.07",22,0,1,1,1
"4837.03",14,0,1,1,1
"4837.03",16,0,1,1,1
"4837.03",20,0,1,1,1
"4837.03",21,0,1,1,1
"4837.03",22,0,1,1,1
"4840.06",0,0,1,1,1
"4840.06",1,0,2,2,1
"4840.06",4,0,1,1,1
"4840.06",18,0,3,3,1
"4840.06",22,0,2,2,1
"4840.06",23,0,3,3,1
"4843.01",4,0,1,1,1
"4843.01",6,0,1,1,1
"4843.01",8,0,4,4,1
"4843.01",9,0,1,1,1
"4843.01",10,0,3,3,1
"4846.01",0,0,2,2,1
"4846.01",2,0,1,1,1
"4846.01",6,0,1,1,1
"4846.01",10,0,1,1,1
"4846.01",11,0,1,1,1
"4847.03",0,0,1,1,1
"4847.03",4,0,1,1,1
"4847.03",5,0,1,1,1
"4847.03",8,0,5,5,1
"4847.03",19,0,1,1,1
"4847.03",20,0,2,2,1
"4850.04",0,0,1,1,1
"4850.04",3,0,1,1,1
"4850.04",4,0,1,1,1
"4850.04",16,0,3,3,1
"4850.04",19,0,3,3,1
"4850.04",22,0,1,1,1
"4853.06",0,0,1,1,1
"4853.06",7,0,1,1,1
"4853.06",10,0,3,3,1
"4853.06",12,0,2,2,1
"4853.06",23,0,1,1,1
"4856.05",8,0,2,2,1
"4856.05",9,0,1,1,1
"4856.05",19,0,1,1,1
"4856.05",20,0,2,2,1
"4861.05",3,0,1,1,1
"4861.05",8,0,1,1,1
"4861.05",10,0,1,1,1
"4861.05",13,0,3,3,1
"4861.05",20,0,4,4,1
"4862.04",11,0,1,1,1
"4862.04",19,0,1,1,1
"4862.04",22,0,1,1,1
"4862.07",13,0,2,2,1
"4862.07",16,0,1,1,1
"4862.07",19,0,1,1,1
"4864.09",1,0,1,1,1
"4871.02",9,0,1,1,1
"4871.02",12,0,1,1,1
"4871.02",16,0,1,1,1
"4871.02",22,0,1,1,1
"4873.08",14,0,2,2,1
"4873.08",19,0,6,6,1
"4873.08",22,0,1,1,1
"4880.11",9,0,1,1,1
"4880.11",13,0,1,1,1
"4880.11",14,0,2,2,1
"4880.11",15,0,1,1,1
"4880.11",21,0,2,2,1
"4883.03",4,0,1,1,1
"4883.03",10,0,1,1,1
"4883.03",23,0,1,1,1
"4889.06",10,0,1,1,1
"4889.06",11,0,2,2,1
"4889.06",20,0,2,2,1
"4889.06",21,0,2,2,1
"4890.11",2,0,1,1,1
"4890.11",11,0,1,1,1
"4890.11",15,0,1,1,1
"4890.11",21,0,1,1,1
"4890.11",23,0,1,1,1
"4895.03",4,0,1,1,1
"4895.03",20,0,2,2,1
"4895.09",0,0,1,1,1
"4895.09",1,0,1,1,1
"4895.09",4,0,1,1,1
"4895.15",8,0,3,3,1
"4895.15",9,0,2,2,1
"4895.15",10,0,4,4,1
"4895.15",20,0,1,1,1
"4898.02",3,0,2,2,1
"4898.02",16,0,3,3,1
"4898.02",17,0,1,1,1
"4903.08",10,0,2,2,1
"4903.08",11,0,3,3,1
"4903.08",23,0,1,1,1
"4903.09",0,0,2,2,1
"4903.09",2,0,1,1,1
"4903.09",3,0,1,1,1
"4903.09",6,0,1,1,1
"4903.09",7,0,1,1,1
"4903.09",13,0,2,2,1
"4903.09",23,0,2,2,1
"4904.03",15,0,2,2,1
"4904.03",18,0,1,1,1
"4904.03",21,0,3,3,1
"4906.07",2,0,1,1,1
"4906.07",7,0,1,1,1
"4906.07",11,0,1,1,1
"4906.07",18,0,2,2,1
"4906.07",21,0,2,2,1
"4912.1",12,0,1,1,1
"4912.1",14,0,2,2,1
"4912.1",15,0,1,1,1
"4912.10",11,0,1,1,1
"4912.10",12,0,1,1,1
"4912.10",19,0,4,4,1
"4912.10",20,0,2,2,1
"4914.03",0,0,1,1,1
"4914.03",1,0,2,2,1
"4914.03",2,0,1,1,1
"4914.03",6,0,1,1,1
"4914.03",10,0,1,1,1
"4914.03",15,0,2,2,1
"4914.03",17,0,2,2,1
"4914.03",21,0,1,1,1
"4921.04",3,0,1,1,1
"4927.04",15,0,4,4,1
"4931.05",0,0,1,1,1
"4931.05",6,0,3,3,1
"4936.21",0,0,2,2,1
"4936.21",3,0,1,1,1
"4936.21",7,0,2,2,1
"4939.07",5,0,2,2,1
"4939.07",6,0,1,1,1
"4939.07",21,0,2,2,1
"4945.06",2,0,1,1,1
"4945.06",11,0,1,1,1
"4945.06",14,0,1,1,1
"4945.06",22,0,1,1,1
"4947.04",0,0,1,1,1
"4947.04",16,0,1,1,1
"4947.04",23,0,1,1,1
"4953.04",5,0,1,1,1
"4953.04",11,0,1,1,1
"4953.04",20,0,2,2,1
"4953.04",21,0,2,2,1
"4954.07",6,0,1,1,1
"4954.07",7,0,1,1,1
"4954.07",18,0,2,2,1
"4954.07",19,0,1,1,1
"4954.07",23,0,1,1,1
"4956.02",2,0,1,1,1
"4956.02",4,0,1,1,1
"4956.02",9,0,1,1,1
"4956.02",16,0,2,2,1
"4956.02",19,0,1,1,1
"4956.02",21,0,1,1,1
"4962.01",7,0,1,1,1
"4962.01",21,0,2,2,1
"4962.01",22,0,1,1,1
"4962.02",7,0,1,1,1
"4962.02",8,0,1,1,1
"4962.02",10,0,2,2,1
"4962.02",21,0,1,1,1
"4962.08",6,0,1,1,1
"4962.08",7,0,3,3,1
"4962.08",8,0,5,5,1
"4962.08",9,0,2,2,1
"4962.08",13,0,2,2,1
"4963.13",1,0,2,2,1
"4963.13",9,0,1,1,1
"4963.13",12,0,1,1,1
"4963.13",18,0,2,2,1
"4963.13",21,0,1,1,1
"4963.13",23,0,1,1,1
"4965.01",2,0,1,1,1
"4965.01",3,0,1,1,1
"4965.01",7,0,2,2,1
"4965.01",23,0,1,1,1
"4968.03",3,0,1,1,1
"4971.01",1,0,1,1,1
"4971.01",12,0,1,1,1
"4971.01",15,0,1,1,1
"4971.01",16,0,2,2,1
"4977.03",14,0,1,1,1
"4977.03",21,0,1,1,1
"4979.07",7,0,1,1,1
"4979.07",12,0,3,3,1
"4979.07",14,0,1,1,1
"4985.09",15,0,1,1,1
"4987.06",2,0,1,1,1
"4987.06",7,0,1,1,1
"4987.06",9,0,2,2,1
"4987.06",16,0,6,6,1
"4987.06",21,0,1,1,1
"4987.06",22,0,2,2,1
"4990.02",11,0,1,1,1
"4990.02",23,0,1,1,1
"4993.02",12,0,3,3,1
"4993.02",13,0,5,5,1
"4993.13",0,0,1,1,1
"4993.13",1,0,1,1,1
"4993.13",8,0,5,5,1
"4993.13",10,0,1,1,1
"4993.13",20,0,1,1,1
"4993.15",0,0,1,1,1
"4993.15",2,0,1,1,1
"4993.15",7,0,2,2,1
"4993.15",9,0,1,1,1
"4993.15",20,0,1,1,1
"4993.15",21,0,1,1,1
"4994.10",3,0,1,1,1
"4994.10",16,0,1,1,1
"4994.10",18,0,1,1,1
"4994.10",20,0,2,2,1
"4994.10",22,0,2,2,1
"4994.10",23,0,1,1,1
"4996.08",10,0,3,3,1
"4996.08",12,0,1,1,1
"4996.08",18,0,4,4,1
"5001.08",1,0,1,1,1
"5001.08",21,0,1,1,1
"5002.09",1,0,1,1,1
"5002.09",15,0,4,4,1
"5002.09",22,0,2,2,1
"5010.02",9,0,1,1,1
"5010.02",10,0,1,1,1
"5018.06",1,0,1,1,1
"5018.06",7,0,1,1,1
"5018.06",9,0,1,1,1
"5018.06",16,0,3,3,1
"5021.05",21,0,3,3,1
"5021.05",23,0,1,1,1
"5024.1",16,0,1,1,1
"5024.1",21,0,1,1,1
"5024.10",9,0,1,1,1
"5024.10",10,0,4,4,1
"5024.10",22,0,1,1,1
"5025.02",1,0,2,2,1
"5025.02",4,0,1,1,1
"5025.02",13,0,1,1,1
"5025.02",21,0,1,1,1
"5027.02",7,0,1,1,1
"5027.02",21,0,1,1,1
"5033.01",4,0,1,1,1
"5033.01",6,0,1,1,1
"5033.01",20,0,2,2,1
"5034.03",0,0,2,2,1
"5034.03",1,0,1,1,1
"5034.03",19,0,1,1,1
"5034.03",22,0,1,1,1
"5034.03",23,0,1,1,1
"5036.06",2,0,1,1,1
"5036.06",10,0,1,1,1
"5036.06",11,0,3,3,1
"5036.06",13,0,1,1,1
"5036.06",19,0,1,1,1
"5036.06",21,0,1,1,1
"5036.06",22,0,1,1,1
"5036.06",23,0,2,2,1
"5043.06",9,0,1,1,1
"5043.06",11,0,3,3,1
"5043.06",13,0,1,1,1
"5043.06",14,0,2,2,1
"5043.06",20,0,1,1,1
"5043.06",23,0,1,1,1
"5045.05",13,0,3,3,1
"5045.05",22,0,2,2,1
"5045.05",23,0,2,2,1
"5051.01",2,0,1,1,1
"5051.01",21,0,1,1,1
"5051.02",5,0,1,1,1
"5051.02",9,0,2,2,1
"5051.02",20,0,2,2,1
"5051.02",22,0,1,1,1
"5057.07",7,0,1,1,1
"5057.07",9,0,1,1,1
"5057.07",12,0,1,1,1
"5057.09",0,0,1,1,1
"5057.09",1,0,1,1,1
"5057.09",10,0,1,1,1
"5057.09",14,0,1,1,1
"5059.02",12,0,2,2,1
"5059.02",18,0,1,1,1
"5059.02",23,0,2,2,1
"5065.04",4,0,1,1,1
"5065.1",1,0,1,1,1
"5065.1",9,0,3,3,1
"5065.1",12,0,1,1,1
"5065.1",20,0,1,1,1
"5065.1",23,0,1,1,1
"5065.10",0,0,1,1,1
"5065.10",7,0,1,1,1
"5065.10",9,0,1,1,1
"5065.10",11,0,1,1,1
"5065.10",14,0,2,2,1
"5065.10",17,0,1,1,1
"5065.10",22,0,2,2,1
"5065.12",1,0,3,3,1
"5065.12",3,0,1,1,1
"5065.12",4,0,1,1,1
"5065.12",7,0,2,2,1
"5065.14",11,0,2,2,1
"5066.03",8,0,1,1,1
"5066.03",12,0,1,1,1
"5066.03",22,0,2,2,1
"5073.07",0,0,1,1,1
"5073.07",8,0,1,1,1
"5073.07",9,0,1,1,1
"5073.07",10,0,1,1,1
"5074.08",7,0,1,1,1
"5074.08",10,0,1,1,1
"5074.08",20,0,1,1,1
"5076.04",0,0,1,1,1
"5076.04",1,0,2,2,1
"5082.08",12,0,1,1,1
"5082.08",20,0,1,1,1
"5084.03",11,0,2,2,1
"5084.03",13,0,2,2,1
"5084.03",15,0,2,2,1
"5084.03",17,0,2,2,1
"5084.03",20,0,1,1,1
"5084.03",22,0,1,1,1
"5090.06",0,0,1,1,1
"5090.06",9,0,1,1,1
"5090.06",20,0,1,1,1
"5093.01",2,0,2,2,1
"5093.01",11,0,2,2,1
"5093.01",16,0,2,2,1
"5093.01",23,0,1,1,1
"5096.12",0,0,1,1,1
"5096.12",7,0,2,2,1
"5096.12",11,0,2,2,1
"5097.02",3,0,1,1,1
"5097.02",9,0,1,1,1
"5097.02",18,0,3,3,1
"5097.02",20,0,1,1,1
"5097.02",23,0,1,1,1
"5099.02",8,0,2,2,1
"5099.02",9,0,2,2,1
"5099.02",21,0,3,3,1
"5099.03",2,0,1,1,1
"5099.03",9,0,1,1,1
"5099.03",14,0,1,1,1
"5099.03",18,0,1,1,1
"5105.01",1,0,1,1,1
"5105.01",20,0,1,1,1
"5105.01",22,0,1,1,1
"5106.04",1,0,2,2,1
"5106.04",3,0,1,1,1
"5106.04",11,0,1,1,1
"5106.04",20,0,1,1,1
"5106.04",21,0,1,1,1
"5108.01",2,0,2,2,1
"5114.06",1,0,1,1,1
"5114.06",2,0,1,1,1
"5114.06",22,0,2,2,1
"5114.08",0,0,1,1,1
"5114.08",1,0,2,2,1
"5114.08",23,0,1,1,1
"5115.01",3,0,1,1,1
"5115.01",6,0,1,1,1
"5115.01",11,0,2,2,1
"5115.01",12,0,1,1,1
"5115.01",13,0,1,1,1
"5115.01",15,0,2,2,1
"5115.01",16,0,1,1,1
"5115.01",18,0,3,3,1
"5115.05",9,0,1,1,1
"5115.05",11,0,1,1,1
"5115.05",17,0,3,3,1
"5115.05",22,0,1,1,1
"5117.05",12,0,4,4,1
"5123.07",0,0,2,2,1
"5123.07",10,0,1,1,1
"5123.07",11,0,1,1,1
"5123.07",13,0,1,1,1
"5125.03",3,0,1,1,1
"5125.03",5,0,1,1,1
"5125.07",2,0,1,1,1
"5125.07",6,0,1,1,1
"5128.04",0,0,1,1,1
"5128.04",2,0,1,1,1
"5129.01",7,0,1,1,1
"5129.01",17,0,1,1,1
"5129.01",18,0,1,1,1
"5129.01",21,0,1,1,1
"5137.1",13,0,1,1,1
"5137.1",23,0,1,1,1
"5137.10",4,0,1,1,1
"5137.10",6,0,1,1,1
"5137.10",7,0,2,2,1
"5137.10",8,0,5,5,1
"5137.10",10,0,1,1,1
"5137.10",11,0,3,3,1
"5137.10",13,0,3,3,1
"5137.10",15,0,4,4,1
"5137.11",1,0,2,2,1
"5137.11",2,0,1,1,1
"5137.11",5,0,1,1,1
"5137.11",15,0,4,4,1
"5137.13",2,0,1,1,1
"5137.13",10,0,1,1,1
"5137.13",12,0,1,1,1
"5138.03",8,0,1,1,1
"5138.03",15,0,1,1,1
"5138.03",18,0,1,1,1
"5140.06",0,0,2,2,1
"5140.06",1,0,1,1,1
"5140.06",3,0,1,1,1
"5140.06",8,0,1,1,1
"5140.06",14,0,1,1,1
"5140.06",20,0,1,1,1
"5140.06",22,0,1,1,1
"5145.02",0,0,2,2,1
"5145.02",2,0,2,2,1
"5145.02",11,0,1,1,1
"5145.02",12,0,2,2,1
"5145.02",19,0,6,6,1
"5145.02",22,0,3,3,1
"5146.03",7,0,1,1,1
"5146.03",16,0,2,2,1
"5146.03",17,0,3,3,1
"5146.03",20,0,1,1,1
"5146.03",21,0,1,1,1
"5146.03",22,0,1,1,1
"5148.03",2,0,1,1,1
"5148.03",8,0,2,2,1
"5156.05",4,0,1,1,1
"5156.05",6,0,1,1,1
"5156.05",22,0,6,6,1
"5159.04",10,0,1,1,1
"5159.04",20,0,2,2,1
"5159.07",0,0,2,2,1
"5159.07",17,0,6,6,1
"5159.07",22,0,1,1,1
"5160.01",5,0,1,1,1
"5160.01",6,0,1,1,1
"5164.05",0,0,1,1,1
"5164.05",3,0,1,1,1
"5164.05",4,0,1,1,1
"5167.06",3,0,1,1,1
"5167.06",5,0,1,1,1
"5167.06",7,0,2,2,1
"5167.06",23,0,1,1,1
"5168.04",12,0,1,1,1
"5168.04",16,0,1,1,1
"5168.04",17,0,1,1,1
"5168.04",23,0,2,2,1
"5170.01",5,0,1,1,1
"5170.01",6,0,1,1,1
"5170.01",7,0,2,2,1
"5170.01",8,0,1,1,1
"5170.01",10,0,1,1,1
"5170.01",11,0,1,1,1
"5175.08",1,0,1,1,1
"5175.08",4,0,1,1,1
"5175.08",9,0,13,13,1
"5175.08",11,0,3,3,1
"5176.04",0,0,1,1,1
"5176.04",11,0,1,1,1
"5176.04",12,0,1,1,1
"5176.04",13,0,1,1,1
"5176.04",16,0,2,2,1
